order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,ref_num,Name Prefix,First Name,Middle Initial,Last Name,Gender,age,full_name,E Mail,Sign in date,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Discount_Percent
100368511,11/17/2020,complete,597231,NIM59C0C6B5E4F98,2,9.8,9.8,0,9.8,Superstore,cod,Net,58082,2020,11,491659,Mr.,Kieth,G,Sterling,M,59,Sterling Kieth,kieth.sterling@aol.com,10/17/2006,405-940-2424,Oklahoma City,Oklahoma,Oklahoma City,OK,73118,South,kgsterling,0
100368511,11/17/2020,complete,597232,NIM59C0C644B7339,3,9.8,19.6,0,19.6,Superstore,cod,Net,58082,2020,11,491659,Mr.,Kieth,G,Sterling,M,59,Sterling Kieth,kieth.sterling@aol.com,10/17/2006,405-940-2424,Oklahoma City,Oklahoma,Oklahoma City,OK,73118,South,kgsterling,0
100371259,11/21/2020,complete,600626,LAZ59C0C1CFAF78C,3,8.5,17,0,17,Superstore,cod,Net,58082,2020,11,491659,Mr.,Kieth,G,Sterling,M,59,Sterling Kieth,kieth.sterling@aol.com,10/17/2006,405-940-2424,Oklahoma City,Oklahoma,Oklahoma City,OK,73118,South,kgsterling,0
100371259,11/21/2020,complete,600627,MATBIG59AC9D558361D,2,35,35,0,35,Mobiles & Tablets,cod,Net,58082,2020,11,491659,Mr.,Kieth,G,Sterling,M,59,Sterling Kieth,kieth.sterling@aol.com,10/17/2006,405-940-2424,Oklahoma City,Oklahoma,Oklahoma City,OK,73118,South,kgsterling,0
100371259,11/21/2020,complete,600628,RAF59D64DB567970,2,8,8,0,8,Superstore,cod,Net,58082,2020,11,491659,Mr.,Kieth,G,Sterling,M,59,Sterling Kieth,kieth.sterling@aol.com,10/17/2006,405-940-2424,Oklahoma City,Oklahoma,Oklahoma City,OK,73118,South,kgsterling,0
100371259,11/21/2020,complete,600629,SUN59C0C1BF5EB11,3,10,20,0,20,Superstore,cod,Net,58082,2020,11,491659,Mr.,Kieth,G,Sterling,M,59,Sterling Kieth,kieth.sterling@aol.com,10/17/2006,405-940-2424,Oklahoma City,Oklahoma,Oklahoma City,OK,73118,South,kgsterling,0
100371259,11/21/2020,complete,600630,HAM59C0C7923533A,2,7.5,7.5,0,7.5,Superstore,cod,Net,58082,2020,11,491659,Mr.,Kieth,G,Sterling,M,59,Sterling Kieth,kieth.sterling@aol.com,10/17/2006,405-940-2424,Oklahoma City,Oklahoma,Oklahoma City,OK,73118,South,kgsterling,0
100371259,11/21/2020,complete,600631,SOGPEA59C0C135D87FA,2,13.8,13.8,0,13.8,Soghaat,cod,Net,58082,2020,11,491659,Mr.,Kieth,G,Sterling,M,59,Sterling Kieth,kieth.sterling@aol.com,10/17/2006,405-940-2424,Oklahoma City,Oklahoma,Oklahoma City,OK,73118,South,kgsterling,0
100371259,11/21/2020,complete,600632,SOGMAY59C0B30BEA8FF,2,7.5,7.5,0,7.5,Soghaat,cod,Net,58082,2020,11,491659,Mr.,Kieth,G,Sterling,M,59,Sterling Kieth,kieth.sterling@aol.com,10/17/2006,405-940-2424,Oklahoma City,Oklahoma,Oklahoma City,OK,73118,South,kgsterling,0
100373741,12/01/2020,complete,604848,NIM59C0C6EF1C520,2,11.9,11.9,0,11.9,Superstore,customercredit,Net,58082,2020,12,491659,Mr.,Kieth,G,Sterling,M,59,Sterling Kieth,kieth.sterling@aol.com,10/17/2006,405-940-2424,Oklahoma City,Oklahoma,Oklahoma City,OK,73118,South,kgsterling,0
100373865,12/02/2020,complete,605047,MATGST59ACA85BEB80D,2,29.9,29.9,0,29.9,Mobiles & Tablets,customercredit,Net,58082,2020,12,491659,Mr.,Kieth,G,Sterling,M,59,Sterling Kieth,kieth.sterling@aol.com,10/17/2006,405-940-2424,Oklahoma City,Oklahoma,Oklahoma City,OK,73118,South,kgsterling,0
100354812,10/01/2020,complete,575033,aybeez_ABZ-3530-L,2,89.9,89.9,0,89.9,Men's Fashion,cod,Net,60179,2020,10,672670,Drs.,Marianna,G,Cheshire,F,37,Cheshire Marianna,marianna.cheshire@gmail.com,04/14/1998,218-874-3325,Monticello,Carver,Monticello,MN,55561,Midwest,mgcheshire,0
100354809,10/01/2020,complete,575029,Fantastic_FT-Hot-Shapers-XXL,2,33,33,0,33,Women's Fashion,cod,Net,59284,2020,10,244267,Dr.,Troy,F,Storie,M,49,Storie Troy,troy.storie@gmail.com,08/09/2016,207-413-0979,Gouldsboro,Hancock,Gouldsboro,ME,4607,Northeast,tfstorie,0
100463842,03/28/2021,order_refunded,761066,HASTRE5A0BE150DD6EF-L,2,38,38,0,38,Health & Sports,cod,Valid,59284,2021,3,244267,Dr.,Troy,F,Storie,M,49,Storie Troy,troy.storie@gmail.com,08/09/2016,207-413-0979,Gouldsboro,Hancock,Gouldsboro,ME,4607,Northeast,tfstorie,0
100463842,03/28/2021,order_refunded,761068,HASHA5A7C250AA5CC3,3,45,90,0,90,Health & Sports,cod,Valid,59284,2021,3,244267,Dr.,Troy,F,Storie,M,49,Storie Troy,troy.storie@gmail.com,08/09/2016,207-413-0979,Gouldsboro,Hancock,Gouldsboro,ME,4607,Northeast,tfstorie,0
100469659,04/03/2021,complete,769592,HASSTY59F9C11BE8477-L,2,37.5,37.5,0,37.5,Health & Sports,cod,Net,59284,2021,4,244267,Dr.,Troy,F,Storie,M,49,Storie Troy,troy.storie@gmail.com,08/09/2016,207-413-0979,Gouldsboro,Hancock,Gouldsboro,ME,4607,Northeast,tfstorie,0
100469659,04/03/2021,complete,769594,HASSTY59F9C11BE8477-XXL,3,37.5,75,0,75,Health & Sports,cod,Net,59284,2021,4,244267,Dr.,Troy,F,Storie,M,49,Storie Troy,troy.storie@gmail.com,08/09/2016,207-413-0979,Gouldsboro,Hancock,Gouldsboro,ME,4607,Northeast,tfstorie,0
100516556,05/30/2021,order_refunded,831710,WOFLAZ5A955A482CE4B,2,19.9,19.9,0,19.9,Women's Fashion,cod,Valid,59284,2021,5,244267,Dr.,Troy,F,Storie,M,49,Storie Troy,troy.storie@gmail.com,08/09/2016,207-413-0979,Gouldsboro,Hancock,Gouldsboro,ME,4607,Northeast,tfstorie,0
100516556,05/30/2021,order_refunded,831711,SADREE5A8EA195503FA,2,89.9,89.9,0,89.9,School & Education,cod,Valid,59284,2021,5,244267,Dr.,Troy,F,Storie,M,49,Storie Troy,troy.storie@gmail.com,08/09/2016,207-413-0979,Gouldsboro,Hancock,Gouldsboro,ME,4607,Northeast,tfstorie,0
100521023,06/08/2021,received,838147,HASBUK5A8C2339C4048-L,2,19.9,19.9,0,19.9,Health & Sports,cod,Valid,59284,2021,6,244267,Dr.,Troy,F,Storie,M,49,Storie Troy,troy.storie@gmail.com,08/09/2016,207-413-0979,Gouldsboro,Hancock,Gouldsboro,ME,4607,Northeast,tfstorie,0
100521023,06/08/2021,received,838149,HASFIT5A6F1A76B5E0B,2,199.9,199.9,0,199.9,Health & Sports,cod,Valid,59284,2021,6,244267,Dr.,Troy,F,Storie,M,49,Storie Troy,troy.storie@gmail.com,08/09/2016,207-413-0979,Gouldsboro,Hancock,Gouldsboro,ME,4607,Northeast,tfstorie,0
100354813,10/01/2020,complete,575035,BO_shovel-truck-orange,3,29,58,0,58,Kids & Baby,jazzwallet,Net,42561,2020,10,599630,Mr.,Isaiah,E,Whipkey,M,62,Whipkey Isaiah,isaiah.whipkey@btinternet.com,12/28/2006,216-278-8767,Grand Rapids,Wood,Grand Rapids,OH,43522,Midwest,iewhipkey,0
100354813,10/01/2020,complete,575036,Planet X_stinnos_A020,3,67.5,135,0,135,Kids & Baby,jazzwallet,Net,42561,2020,10,599630,Mr.,Isaiah,E,Whipkey,M,62,Whipkey Isaiah,isaiah.whipkey@btinternet.com,12/28/2006,216-278-8767,Grand Rapids,Wood,Grand Rapids,OH,43522,Midwest,iewhipkey,0
100354813,10/01/2020,complete,575037,BO_blocks-small-1,3,18,36,0,36,Kids & Baby,jazzwallet,Net,42561,2020,10,599630,Mr.,Isaiah,E,Whipkey,M,62,Whipkey Isaiah,isaiah.whipkey@btinternet.com,12/28/2006,216-278-8767,Grand Rapids,Wood,Grand Rapids,OH,43522,Midwest,iewhipkey,0
100354814,10/01/2020,order_refunded,575038,RM_LG P186SQ,2,7000,7000,0,7000,Appliances,cod,Valid,50293,2020,10,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100354815,10/01/2020,order_refunded,575039,Sencor_STM-47GG,2,3290,3290,0,3290,Appliances,cod,Valid,50293,2020,10,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100356717,10/11/2020,order_refunded,578506,MATLIN59AC99C039EDE,2,15,15,0,15,Mobiles & Tablets,cod,Valid,50293,2020,10,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100357471,10/16/2020,order_refunded,579836,MATHUA59AD3E328585E,2,6990,6990,0,6990,Mobiles & Tablets,cod,Valid,50293,2020,10,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100357589,10/16/2020,order_refunded,580057,MATSAM59B7EADD92468,2,1391.8,1391.8,0,1391.8,Mobiles & Tablets,cod,Valid,50293,2020,10,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100360813,10/31/2020,canceled,585440,MATSAM59B7EAEE81142,2,3520.6,3520.6,0,3520.6,Mobiles & Tablets,cod,Gross,50293,2020,10,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100360811,10/31/2020,canceled,585438,ENTSON59BBE1981D73E,2,3447,3447,0,3447,Entertainment,cod,Gross,50293,2020,10,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100363632,11/09/2020,complete,589786,BAGATI59C223ED613BE,2,105,105,10.5,94.5,Beauty & Grooming,cod,Net,50293,2020,11,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,10
100367265,11/13/2020,order_refunded,595010,APPAUK59C355B4E5AAE,2,589.5,589.5,0,589.5,Appliances,cod,Valid,50293,2020,11,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100376643,12/13/2020,canceled,609512,ENTECO59CB906983CC5,2,1896,1896,0,1896,Entertainment,easypay_voucher,Gross,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100376880,12/13/2020,canceled,609998,MATSAM59DB75A984259,2,1400,1400,230,1170,Mobiles & Tablets,easypay_voucher,Gross,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,16.42857143
100376911,12/13/2020,canceled,610036,APPKEN59F8AEE96CA86,2,1299.9,1299.9,150,1149.9,Appliances,easypay_voucher,Gross,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,11.53934918
100376942,12/13/2020,canceled,610072,COMHP5A03176709D6D,1,5699.9,0,0,0,Computing,easypay_voucher,Gross,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,7.017666977
100376984,12/13/2020,canceled,610124,APPSOG59EF4CC644637,1,679.9,0,0,0,Appliances,easypay_voucher,Gross,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,3.677011325
100377167,12/13/2020,canceled,610370,MATSAM59DB75ADB2F80,2,1400,1400,230,1170,Mobiles & Tablets,easypay_voucher,Gross,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,16.42857143
100377198,12/13/2020,complete,610409,MATSAM59DB75ADB2F80,2,1400,1400,230,1170,Mobiles & Tablets,easypay_voucher,Net,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,16.42857143
100377226,12/13/2020,complete,610454,MATSAM59DB75ADB2F80,2,1400,1400,230,1170,Mobiles & Tablets,easypay_voucher,Net,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,16.42857143
100381540,12/20/2020,canceled,618297,ENTECO5A0C00E345122,2,1864.6,1864.6,231.46,1633.14,Entertainment,easypay_voucher,Gross,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,12.41338625
100381656,12/20/2020,complete,618451,MATSAM59DB75ADB2F80,2,1400,1400,203,1197,Mobiles & Tablets,easypay_voucher,Net,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,14.5
100381997,12/20/2020,complete,618984,APPHAI59FF434541815,2,3979.5,3979.5,400,3579.5,Appliances,easypay_voucher,Net,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,10.05151401
100382101,12/20/2020,complete,619139,APPHAI59FF434541815,2,3979.5,3979.5,400,3579.5,Appliances,easypay_voucher,Net,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,10.05151401
100384302,12/20/2020,canceled,623271,MATHUA5A0C4EE7E55DF,2,1255.1,1255.1,197.51,1057.59,Mobiles & Tablets,easypay_voucher,Gross,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,15.73659469
100384315,12/20/2020,complete,623298,MATHUA5A0C4EE7E55DF,2,1255.1,1255.1,197.51,1057.59,Mobiles & Tablets,easypay_voucher,Net,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,15.73659469
100384345,12/20/2020,canceled,623357,MATHUA5A0C4EE7E55DF,1,1255.1,0,0,0,Mobiles & Tablets,easypay_voucher,Gross,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,6.373994104
100384388,12/20/2020,complete,623426,MATHUA5A0C4EE8ABB3D,2,2109.3,2109.3,280,1829.3,Mobiles & Tablets,easypay_voucher,Net,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,13.27454606
100384448,12/20/2020,canceled,623524,MATHUA5A0C4EE8ABB3D,1,2109.3,0,0,0,Mobiles & Tablets,easypay_voucher,Gross,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,9.481818613
100384457,12/20/2020,canceled,623542,MATHUA5A0C4EE8ABB3D,2,2109.3,2109.3,0,2109.3,Mobiles & Tablets,easypay_voucher,Gross,50293,2020,12,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100439301,01/23/2021,order_refunded,719845,WOFBRA59F8737B037E7-38,2,209.5,209.5,0,209.5,Women's Fashion,cod,Valid,50293,2021,1,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100439301,01/23/2021,order_refunded,719847,ENTSON59CB90736E174,2,5363,5363,0,5363,Entertainment,cod,Valid,50293,2021,1,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100444886,02/13/2021,order_refunded,729490,MATSAM59DB758C26262,2,7916.7,7916.7,0,7916.7,Mobiles & Tablets,cod,Valid,50293,2021,2,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100445871,02/18/2021,order_refunded,731472,ENTSAM5A0BF25B28618,2,4999.9,4999.9,0,4999.9,Entertainment,cod,Valid,50293,2021,2,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100445874,02/18/2021,order_refunded,731475,ENTSAM5A0BF25B28618,2,4999.9,4999.9,0,4999.9,Entertainment,cod,Valid,50293,2021,2,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100461110,03/25/2021,canceled,756574,OTHPCB5A7D84604EC37,2,400,400,0,400,Others,easypay_voucher,Gross,50293,2021,3,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100461114,03/25/2021,canceled,756578,OTHPCB5A7D84604EC37,2,400,400,0,400,Others,easypay_voucher,Gross,50293,2021,3,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100462916,03/27/2021,complete,759563,APPDAW5A7B30D267E79,2,574.5,574.5,0,574.5,Appliances,cod,Net,50293,2021,3,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100462972,03/27/2021,order_refunded,759645,APPPEL59BFB09E8610B,2,4421,4421,0,4421,Appliances,cod,Valid,50293,2021,3,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100463737,03/28/2021,complete,760894,MATSAM5A7DBC627D4BD,1,1458.4,0,0,0,Mobiles & Tablets,easypay_voucher,Net,50293,2021,3,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,4.114097641
100467189,04/01/2021,canceled,765799,ENTECO5A7FE80D6C830,2,2020,2020,222.2,1797.8,Entertainment,easypay_voucher,Gross,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,11
100471155,04/05/2021,order_refunded,771626,APPPHI59FADA897C001,2,864.5,864.5,0,864.5,Appliances,cod,Valid,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100472054,04/07/2021,complete,773108,APPPHI59FADA984BA4B,2,991.5,991.5,0,991.5,Appliances,cod,Net,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100472306,04/07/2021,complete,773478,APPSUP59AD9B8144C9C,2,1031.6,1031.6,0,1031.6,Appliances,cod,Net,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100472311,04/07/2021,complete,773485,APPSUP59CA0738D336C,2,989.9,989.9,0,989.9,Appliances,cod,Net,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100472888,04/08/2021,complete,774385,MATAPP5A7D9D3906B1B,1,4299.9,0,0,0,Mobiles & Tablets,easypay_voucher,Net,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,8.604851276
100473389,04/09/2021,canceled,775172,ENTSAM5A7BE6883BCB7,2,2864.6,2864.6,300,2564.6,Entertainment,Easypay,Gross,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,10.47266634
100473392,04/09/2021,canceled,775176,APPDAW5A3A471C47077,2,766,766,91.6,674.4,Appliances,Easypay,Gross,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,11.95822454
100473590,04/09/2021,canceled,775537,APPDAW5A3A471C47077,2,766,766,91.6,674.4,Appliances,Easypay,Gross,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,11.95822454
100473599,04/09/2021,canceled,775562,ENTSAM5A7BE6883BCB7,2,2864.6,2864.6,300,2564.6,Entertainment,Easypay,Gross,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,10.47266634
100473602,04/09/2021,canceled,775565,ENTSAM5A7BE6883BCB7,2,2864.6,2864.6,300,2564.6,Entertainment,Easypay,Gross,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,10.47266634
100473607,04/09/2021,complete,775570,ENTSAM5A7BE6883BCB7,2,2864.6,2864.6,300,2564.6,Entertainment,Easypay,Net,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,10.47266634
100473609,04/09/2021,complete,775572,APPDAW5A3A471C47077,2,766,766,91.6,674.4,Appliances,Easypay,Net,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,11.95822454
100481921,04/17/2021,complete,786511,WOFLAL5A8ED0343DDE9,2,69,69,0,69,Women's Fashion,cod,Net,50293,2021,4,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100551141,08/19/2021,order_refunded,886149,COMHP5B3DE699EAA02,2,4531.2,4531.2,0,4531.2,Computing,cod,Valid,50293,2021,8,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100551903,08/21/2021,canceled,887374,MATSAM5B2B5523158F1,2,8179.9,8179.9,0,8179.9,Mobiles & Tablets,bankalfalah,Gross,50293,2021,8,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100557976,09/15/2021,canceled,897983,APPDAW5A80292117F14,2,4684.2,4684.2,0,4684.2,Appliances,cod,Gross,50293,2021,9,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,0
100558325,09/16/2021,canceled,898495,MATHUA5B63FE3EB686F,1,2189.9,0,0,0,Mobiles & Tablets,jazzvoucher,Gross,50293,2021,9,994636,Ms.,Georgia,N,Mathias,F,63,Mathias Georgia,georgia.mathias@gmail.com,01/16/2014,216-843-6483,Saint Johns,Auglaize,Saint Johns,OH,45884,Midwest,gnmathias,3.424813918
100354816,10/01/2020,complete,575040,Echange-EP_07-42,2,128.9,128.9,0,128.9,Men's Fashion,cod,Net,21947,2020,10,181820,Hon.,Cesar,R,Echols,M,58,Echols Cesar,cesar.echols@gmail.com,11/21/2009,802-253-9370,Lower Waterford,Caledonia,Lower Waterford,VT,5848,Northeast,crechols,0
